25-01-2025 11:36:42.519 [background-preinit] INFO  [Version.java:21] o.h.validator.internal.util.Version.<clinit> - HV000001: Hibernate Validator 8.0.1.Final
25-01-2025 12:33:12.911 [restartedMain] INFO  [OptionalLiveReloadServer.java:59] o.s.b.d.a.OptionalLiveReloadServer.startServer - LiveReload server is running on port 35729
25-01-2025 12:33:12.963 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Starting ProtocolHandler ["http-nio-9098"]
25-01-2025 12:33:13.033 [restartedMain] INFO  [TomcatWebServer.java:243] o.s.b.w.e.tomcat.TomcatWebServer.start - Tomcat started on port 9098 (http) with context path '/'
25-01-2025 12:33:13.047 [restartedMain] INFO  [StartupInfoLogger.java:56] c.g.biblioteca.BibliotecaApplication.logStarted - Started BibliotecaApplication in 8.292 seconds (process running for 8.811)
25-01-2025 12:33:18.586 [http-nio-9098-exec-1] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring DispatcherServlet 'dispatcherServlet'
25-01-2025 12:33:18.586 [http-nio-9098-exec-1] INFO  [FrameworkServlet.java:532] o.s.web.servlet.DispatcherServlet.initServletBean - Initializing Servlet 'dispatcherServlet'
25-01-2025 12:33:18.586 [http-nio-9098-exec-1] INFO  [FrameworkServlet.java:554] o.s.web.servlet.DispatcherServlet.initServletBean - Completed initialization in 0 ms
25-01-2025 12:33:19.836 [http-nio-9098-exec-4] INFO  [AbstractOpenApiResource.java:387] o.s.api.AbstractOpenApiResource.getOpenApi - Init duration for springdoc-openapi is: 649 ms
25-01-2025 12:37:34.878 [SpringApplicationShutdownHook] INFO  [AbstractEntityManagerFactoryBean.java:650] o.s.o.j.LocalContainerEntityManagerFactoryBean.destroy - Closing JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 12:37:47.769 [background-preinit] INFO  [Version.java:21] o.h.validator.internal.util.Version.<clinit> - HV000001: Hibernate Validator 8.0.1.Final
25-01-2025 12:37:47.827 [restartedMain] INFO  [StartupInfoLogger.java:50] c.g.biblioteca.BibliotecaApplication.logStarting - Starting BibliotecaApplication using Java 17.0.8.1 with PID 18320 (D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend\target\classes started by steve in D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend)
25-01-2025 12:37:47.829 [restartedMain] INFO  [SpringApplication.java:654] c.g.biblioteca.BibliotecaApplication.logStartupProfileInfo - No active profile set, falling back to 1 default profile: "default"
25-01-2025 12:37:47.899 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.restart.ChangeableUrls.logTo - The Class-Path manifest attribute in C:\Users\steve\.m2\repository\com\oracle\database\jdbc\ojdbc11\21.9.0.0\ojdbc11-21.9.0.0.jar referenced one or more files that do not exist: file:/C:/Users/steve/.m2/repository/com/oracle/database/jdbc/ojdbc11/21.9.0.0/oraclepki.jar
25-01-2025 12:37:47.899 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
25-01-2025 12:37:47.899 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
25-01-2025 12:37:49.177 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:143] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
25-01-2025 12:37:49.275 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:211] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Finished Spring Data repository scanning in 85 ms. Found 3 JPA repository interfaces.
25-01-2025 12:37:50.608 [restartedMain] INFO  [TomcatWebServer.java:111] o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port 9098 (http)
25-01-2025 12:37:50.629 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-9098"]
25-01-2025 12:37:50.635 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardService.log - Starting service [Tomcat]
25-01-2025 12:37:50.635 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/10.1.28]
25-01-2025 12:37:50.725 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
25-01-2025 12:37:50.727 [restartedMain] INFO  [ServletWebServerApplicationContext.java:296] o.s.b.w.s.c.ServletWebServerApplicationContext.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 2826 ms
25-01-2025 12:37:51.080 [restartedMain] INFO  [H2ConsoleAutoConfiguration.java:88] o.s.b.a.h.H2ConsoleAutoConfiguration.logDataSources - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
25-01-2025 12:37:51.368 [restartedMain] INFO  [LogHelper.java:31] o.h.jpa.internal.util.LogHelper.logPersistenceUnitInformation - HHH000204: Processing PersistenceUnitInfo [name: default]
25-01-2025 12:37:51.465 [restartedMain] INFO  [Version.java:44] org.hibernate.Version.logVersion - HHH000412: Hibernate ORM core version 6.5.2.Final
25-01-2025 12:37:51.528 [restartedMain] INFO  [RegionFactoryInitiator.java:50] o.h.c.i.RegionFactoryInitiator.initiateService - HHH000026: Second-level cache disabled
25-01-2025 12:37:52.005 [restartedMain] INFO  [SpringPersistenceUnitInfo.java:87] o.s.o.j.p.SpringPersistenceUnitInfo.addTransformer - No LoadTimeWeaver setup: ignoring JPA class transformer
25-01-2025 12:37:53.212 [restartedMain] INFO  [JtaPlatformInitiator.java:59] o.h.e.t.j.p.i.JtaPlatformInitiator.initiateService - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
25-01-2025 12:37:53.252 [restartedMain] INFO  [AbstractEntityManagerFactoryBean.java:437] o.s.o.j.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory - Initialized JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 12:37:54.314 [restartedMain] WARN  [JpaBaseConfiguration.java:236] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
25-01-2025 12:37:55.344 [restartedMain] INFO  [OptionalLiveReloadServer.java:59] o.s.b.d.a.OptionalLiveReloadServer.startServer - LiveReload server is running on port 35729
25-01-2025 12:37:55.381 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Starting ProtocolHandler ["http-nio-9098"]
25-01-2025 12:37:55.440 [restartedMain] INFO  [TomcatWebServer.java:243] o.s.b.w.e.tomcat.TomcatWebServer.start - Tomcat started on port 9098 (http) with context path '/'
25-01-2025 12:37:55.453 [restartedMain] INFO  [StartupInfoLogger.java:56] c.g.biblioteca.BibliotecaApplication.logStarted - Started BibliotecaApplication in 8.188 seconds (process running for 8.738)
25-01-2025 12:38:03.017 [http-nio-9098-exec-1] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring DispatcherServlet 'dispatcherServlet'
25-01-2025 12:38:03.018 [http-nio-9098-exec-1] INFO  [FrameworkServlet.java:532] o.s.web.servlet.DispatcherServlet.initServletBean - Initializing Servlet 'dispatcherServlet'
25-01-2025 12:38:03.021 [http-nio-9098-exec-1] INFO  [FrameworkServlet.java:554] o.s.web.servlet.DispatcherServlet.initServletBean - Completed initialization in 1 ms
25-01-2025 12:38:04.291 [http-nio-9098-exec-8] INFO  [AbstractOpenApiResource.java:387] o.s.api.AbstractOpenApiResource.getOpenApi - Init duration for springdoc-openapi is: 714 ms
25-01-2025 12:41:11.896 [SpringApplicationShutdownHook] INFO  [AbstractEntityManagerFactoryBean.java:650] o.s.o.j.LocalContainerEntityManagerFactoryBean.destroy - Closing JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 12:41:24.135 [background-preinit] INFO  [Version.java:21] o.h.validator.internal.util.Version.<clinit> - HV000001: Hibernate Validator 8.0.1.Final
25-01-2025 12:41:24.198 [restartedMain] INFO  [StartupInfoLogger.java:50] c.g.biblioteca.BibliotecaApplication.logStarting - Starting BibliotecaApplication using Java 17.0.8.1 with PID 20420 (D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend\target\classes started by steve in D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend)
25-01-2025 12:41:24.200 [restartedMain] INFO  [SpringApplication.java:654] c.g.biblioteca.BibliotecaApplication.logStartupProfileInfo - No active profile set, falling back to 1 default profile: "default"
25-01-2025 12:41:24.275 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.restart.ChangeableUrls.logTo - The Class-Path manifest attribute in C:\Users\steve\.m2\repository\com\oracle\database\jdbc\ojdbc11\21.9.0.0\ojdbc11-21.9.0.0.jar referenced one or more files that do not exist: file:/C:/Users/steve/.m2/repository/com/oracle/database/jdbc/ojdbc11/21.9.0.0/oraclepki.jar
25-01-2025 12:41:24.276 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
25-01-2025 12:41:24.277 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
25-01-2025 12:41:25.457 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:143] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
25-01-2025 12:41:25.539 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:211] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Finished Spring Data repository scanning in 73 ms. Found 3 JPA repository interfaces.
25-01-2025 12:41:26.883 [restartedMain] INFO  [TomcatWebServer.java:111] o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port 9098 (http)
25-01-2025 12:41:26.909 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-9098"]
25-01-2025 12:41:26.915 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardService.log - Starting service [Tomcat]
25-01-2025 12:41:26.916 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/10.1.28]
25-01-2025 12:41:27.002 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
25-01-2025 12:41:27.004 [restartedMain] INFO  [ServletWebServerApplicationContext.java:296] o.s.b.w.s.c.ServletWebServerApplicationContext.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 2724 ms
25-01-2025 12:41:27.357 [restartedMain] INFO  [H2ConsoleAutoConfiguration.java:88] o.s.b.a.h.H2ConsoleAutoConfiguration.logDataSources - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
25-01-2025 12:41:27.617 [restartedMain] INFO  [LogHelper.java:31] o.h.jpa.internal.util.LogHelper.logPersistenceUnitInformation - HHH000204: Processing PersistenceUnitInfo [name: default]
25-01-2025 12:41:27.724 [restartedMain] INFO  [Version.java:44] org.hibernate.Version.logVersion - HHH000412: Hibernate ORM core version 6.5.2.Final
25-01-2025 12:41:27.779 [restartedMain] INFO  [RegionFactoryInitiator.java:50] o.h.c.i.RegionFactoryInitiator.initiateService - HHH000026: Second-level cache disabled
25-01-2025 12:41:28.256 [restartedMain] INFO  [SpringPersistenceUnitInfo.java:87] o.s.o.j.p.SpringPersistenceUnitInfo.addTransformer - No LoadTimeWeaver setup: ignoring JPA class transformer
25-01-2025 12:41:29.370 [restartedMain] INFO  [JtaPlatformInitiator.java:59] o.h.e.t.j.p.i.JtaPlatformInitiator.initiateService - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
25-01-2025 12:41:29.408 [restartedMain] INFO  [AbstractEntityManagerFactoryBean.java:437] o.s.o.j.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory - Initialized JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 12:41:30.414 [restartedMain] WARN  [JpaBaseConfiguration.java:236] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
25-01-2025 12:41:31.410 [restartedMain] INFO  [OptionalLiveReloadServer.java:59] o.s.b.d.a.OptionalLiveReloadServer.startServer - LiveReload server is running on port 35729
25-01-2025 12:41:31.445 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Starting ProtocolHandler ["http-nio-9098"]
25-01-2025 12:41:31.469 [restartedMain] INFO  [TomcatWebServer.java:243] o.s.b.w.e.tomcat.TomcatWebServer.start - Tomcat started on port 9098 (http) with context path '/'
25-01-2025 12:41:31.480 [restartedMain] INFO  [StartupInfoLogger.java:56] c.g.biblioteca.BibliotecaApplication.logStarted - Started BibliotecaApplication in 7.856 seconds (process running for 8.375)
25-01-2025 12:42:12.244 [http-nio-9098-exec-1] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring DispatcherServlet 'dispatcherServlet'
25-01-2025 12:42:12.244 [http-nio-9098-exec-1] INFO  [FrameworkServlet.java:532] o.s.web.servlet.DispatcherServlet.initServletBean - Initializing Servlet 'dispatcherServlet'
25-01-2025 12:42:12.249 [http-nio-9098-exec-1] INFO  [FrameworkServlet.java:554] o.s.web.servlet.DispatcherServlet.initServletBean - Completed initialization in 3 ms
25-01-2025 12:42:13.674 [http-nio-9098-exec-9] INFO  [AbstractOpenApiResource.java:387] o.s.api.AbstractOpenApiResource.getOpenApi - Init duration for springdoc-openapi is: 682 ms
25-01-2025 14:08:58.296 [SpringApplicationShutdownHook] INFO  [AbstractEntityManagerFactoryBean.java:650] o.s.o.j.LocalContainerEntityManagerFactoryBean.destroy - Closing JPA EntityManagerFactory for persistence unit 'default'
25-01-2025 14:09:10.106 [background-preinit] INFO  [Version.java:21] o.h.validator.internal.util.Version.<clinit> - HV000001: Hibernate Validator 8.0.1.Final
25-01-2025 14:09:10.146 [restartedMain] INFO  [StartupInfoLogger.java:50] c.g.biblioteca.BibliotecaApplication.logStarting - Starting BibliotecaApplication using Java 17.0.8.1 with PID 21660 (D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend\target\classes started by steve in D:\Programacion\Proyectos\Growby\sistema-biblioteca-backend)
25-01-2025 14:09:10.147 [restartedMain] INFO  [SpringApplication.java:654] c.g.biblioteca.BibliotecaApplication.logStartupProfileInfo - No active profile set, falling back to 1 default profile: "default"
25-01-2025 14:09:10.213 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.restart.ChangeableUrls.logTo - The Class-Path manifest attribute in C:\Users\steve\.m2\repository\com\oracle\database\jdbc\ojdbc11\21.9.0.0\ojdbc11-21.9.0.0.jar referenced one or more files that do not exist: file:/C:/Users/steve/.m2/repository/com/oracle/database/jdbc/ojdbc11/21.9.0.0/oraclepki.jar
25-01-2025 14:09:10.214 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
25-01-2025 14:09:10.214 [restartedMain] INFO  [DeferredLog.java:252] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor.logTo - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
25-01-2025 14:09:11.473 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:143] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
25-01-2025 14:09:11.564 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:211] o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Finished Spring Data repository scanning in 79 ms. Found 3 JPA repository interfaces.
25-01-2025 14:09:12.917 [restartedMain] INFO  [TomcatWebServer.java:111] o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port 9098 (http)
25-01-2025 14:09:12.939 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-9098"]
25-01-2025 14:09:12.946 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardService.log - Starting service [Tomcat]
25-01-2025 14:09:12.947 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/10.1.28]
25-01-2025 14:09:13.037 [restartedMain] INFO  [DirectJDKLog.java:173] o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
25-01-2025 14:09:13.040 [restartedMain] INFO  [ServletWebServerApplicationContext.java:296] o.s.b.w.s.c.ServletWebServerApplicationContext.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 2823 ms
25-01-2025 14:09:13.451 [restartedMain] INFO  [H2ConsoleAutoConfiguration.java:88] o.s.b.a.h.H2ConsoleAutoConfiguration.logDataSources - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
